0;183029836;602955045000
1;463380;23187919000
2;22184113;4786648000
3;20096609;224919375000
4;510754;34782324000
5;57;1396299000
6;518517;8418379000
7;33898;4157549000
8;10202434;176578245000
9;848901256;601000201000
10;734022;40372549000
11;3631906;9592066000
12;529446;16631117000
13;57;1419398000
14;204143945;601000212000
15;138787797;601000352000
16;10222917;66074443000
17;1216133400;601000174000
18;1075685;50581356000
19;3924215;47510997000
20;0;3640000
21;1069;679000
22;20238;942639000
23;9187397;601000188000
24;62481107;37110185000
25;852154010;601000218000
26;1450219;1525271000
27;847610032;601000121000
28;105901918;78958724000
29;51872623;5187455000
30;29322245;28837623000
31;20596773;20456533000
32;7379103;4476057000
33;1729935;251224000
34;128798;314482000
35;565423;747973000
36;183;22426127000
37;821107;4411257000
38;2147483000;525655975000
39;1078692;129633940000
40;2395199;7990332000
41;2395215;5468678000
42;672925;2060485000
43;79597;1799365000
44;8;72907000
45;2147628;7426331000
46;229;139564000
47;0;1021999
48;71;111097000
49;1709097;4083948999
50;680330;1909885000
51;5799;21574000
52;739946;1796468000
53;736248;1211708000
54;2728617;5238368000
55;3583;16273000
56;26585;707698000
57;0;89048000
58;83;70517000
59;79;70972000
60;305570252;351018026000
61;66135;249997000
62;95;7848000
63;10934795;1068829000
64;1194560;3040763000
65;3409392;5992182000
66;0;11653000
67;0;2098000
68;28;3824000
69;20;4901000
70;739946;1685638000
71;2395247;5382436000
72;5680;161425000
73;1104;76245000
74;2267;21316000
75;167707955;110782702000
76;822121;1572109000
77;124479;163682000
78;288910;639502000
79;254351069;150070205000
80;1407552;3316849000
81;32319;162774000
82;243838;439238000
83;25;3367000
84;200;102865467000
85;398;98387951000
86;692;99805894000
87;1140459;1776097000
88;108042;401968000
89;44711;122481000
90;149144;661253000
91;23;482000
92;32109;443464000
93;26588;377653000
94;3144070;3795543000
95;680330;1040775000
96;149658;457787000
97;663028;3666169000
98;20102;95082000
99;55733;64517000
100;320528447;362192807000
101;2109;19862000
102;4294929;697718000
103;34;601843000
104;0;144779000
105;655797;1548118000
106;929304;1799983000
107;1052082;2210709000
108;1413109;2166949000
109;0;284000
110;245587;937210000
111;235601;847966000
112;586978393;601000137000
113;5011;40927000
114;50665;343232000
115;1512565;4561999000
116;212298;485992000
117;4657;147138000
118;0;112000
119;0;51000
120;2489818;258299999
121;114518;236490000
122;0;573688000
123;1329846;3992266000
124;565246;479077000
125;606;3869000
126;52463;377994000
127;55485;144390000
128;55196;35181000
129;44;395976000
130;52998052;13617203000
131;605;3728000
132;0;32535000
133;6219;40949000
134;110138;291077000
135;585;11487000
136;1;3235000
137;1;4093000
138;322;3071000
139;846238;3344587000
140;50;39386000
141;586720;211588000
142;106824254;13367878000
143;84378;366119000
144;62;12166000
145;17935;56437000
146;129479;211432000
147;107804;402745000
148;8557;56389000
149;3339;118012000
150;99;5834000
151;9589898;28707206000
152;2457464;4534292000
153;10522;76888000
154;637640;844220000
155;2742276;4216627000
156;365;2450000
157;10510545;3554229000
158;4356;140097000
159;2633;93702000
160;4616;138200000
161;2862;79740000
162;922;55282000
163;234355;270593000
164;762948;488573000
165;722671;1018653000
166;63949;123769000
167;332867;569202000
168;141917;209378000
169;5407;10352000
170;2524335;3720786000
171;135714;279904000
172;856814;1431062000
173;9847936;12232683000
174;3555045;5415382000
175;237239;144435000
176;2442620;3331449000
177;12879;129538999
178;3200584;3366542000
179;399879;126722000
180;90897;157109000
181;90897;143541000
182;174663;303670000
183;147007;313270000
184;116959;200871000
185;2672197;2021493000
186;159141;173071000
187;2419655;2421692000
188;307703;395099000
189;0;4212531000
190;118;3799000
191;7068;7602000
192;16359;48809000
193;1059972;1533717000
194;0;12080000
195;126384;294661000
196;159399811;20789676000
197;369381;14757354000
198;414778;366722000
199;2650177;2230409000
200;166950;309051000
201;296;11595000
202;440287;434929000
203;2267;16022999
204;1611544;2158907000
205;3552567;2782111000
206;3880057;4013851000
207;299591563;205697181000
208;35109;73541000
209;39872215;9007936000
210;1802014;2142151000
211;1301;63320000
212;27159;3122526000
213;1191;32750000
214;14048307;15804644000
215;0;115000
216;822121;779060000
217;332867;520497000
218;7491937;5341702000
219;4376775;3843350000
220;375892;544116000
221;502203;609500000
222;289032;220954000
223;18;656937000
224;2986807;3776198000
225;368759;879847000
226;13125049;3282605000
227;86;7231000
228;12;446000
229;1132302;1434257000
230;846042;430760000
231;80982;118394000
232;18;1891000
233;16424892;26091187000
234;6309820;6058406000
235;1059972;1486174000
236;9607;105716000
237;186246407;24671844000
238;1848;13895000
239;57;333000
240;438265;252033999
241;12536186;6641052000
242;1235869770;601000212000
243;332867;73296917000
244;3285215;4461454000
245;78;4528000
246;48924719;57903843000
247;2156;14853000
248;8551;26274000
249;66621108;75103394000
250;4596072;4711285000
251;184770;249356000
252;3137615;6253317000
253;187144;175624000
254;72633;255035999
255;3891;54493000
256;201;365000
257;18172000;28821144000
258;432;2806000
259;4514666;606919000
260;228463;241618000
261;171;3872000
262;58690;74496000
263;34344;53466000
264;249427;170319000
265;9803;136994000
266;16481;22941000
267;618358;420237000
268;274375;228645000
269;49621;129671000
270;3139658;695346000
271;0;142000
272;186092;147450000
273;257;7007000
274;1090250;1317510000
275;1890121797;601000196000
276;5;971548000
277;189207;207094000
278;617;853000
279;3717701;3433977000
280;379478;664021000
281;511366;718197000
282;0;483000
283;17943531;10315387000
284;78957;127635000
285;2556723;3405253000
286;340;5494000
287;202;11379000
288;2820013;829470000
289;79377;140576000
290;5099;37563000
291;37794;36079000
292;433412;635220000
293;2788161;3758254000
294;720809;1554465000
295;15063;43625000
296;3130253;6028841000
297;2225;11806000
298;144886;459186000
299;0;129999
300;1508;2123000
301;17769;93535000
302;29;1642000
303;126329;118505000
304;490806;641037000
305;0;225246000
306;2524922;3704042000
307;256356;181039000
308;363588;388950000
309;330;1065000
310;1096;5394000
311;1592691232;212177954000
312;199734;464906000
313;68;1700000
314;38;1123000
315;46266;79658000
316;129547;148052000
317;333069;300643000
318;228945;222026000
319;2141139;3675821000
320;2202938;2247860000
321;1611544;2387286000
322;252096;1117379000
323;703;41286000
324;697;30543000
325;3419076;6448268000
326;2457552;2739821000
327;637888;557199000
328;362;1884000
329;595288;1338964000
330;0;382000
331;11088;41769000
332;5252;1394000
333;336684520;43080814000
334;267;1112945000
335;9154313;5736509000
336;53224;179142000
337;750224;814190000
338;4691808;3888394000
339;3924906;2851646000
340;84467;62345000
341;968480;511237000
342;745087617;416880738000
343;4777;6938000
344;1667791;1326004000
345;7482711;7153802000
346;9826268;9946696000
347;3055737;2103756999
348;1221020;993158000
349;333775;502309000
350;74248;130814999
351;209153;21818000
352;66370229;29131529000
353;65742;59998000
354;4581915;2636105000
355;567048;389625000
356;373600;427725000
357;10151;6017000
358;1232253;1370297000
359;0;1426128000
360;3896710;791829000
361;12724749;9869216000
362;609;1265000
363;19035458;13479318000
364;5600;6559000
365;10;259000
366;169512;125226000
367;8;577000
368;51806028;48176739000
369;4694656;3706418000
370;12988;33872000
371;1034781;793038000
372;91551;68065000
373;215533084;186691556000
374;685153431;342081569000
375;10147296;5386180000
376;9334577;4001704000
377;407870835;173631596000
378;19207426;6170136000
379;16834611;5083288000
380;9661345;4604110000
381;9661891;4684243000
382;26973329;7427715000
383;19026878;5266408000
384;36605538;9918969000
385;8472299;2488032000
386;8151664;4124736000
387;446420361;184766137000
388;9846037;4529162000
389;17015427;4255714000
390;10381766;2400861000
391;192439020;63935243000
392;5739037;3662963000
393;166623887;28562957000
394;12799;35243000
395;3925529;3623326000
396;17413;9253000
397;1947088;98257497000
398;18898684;14324146000
399;60;1036000
400;6868143;6882108000
401;4114209;3122813000
402;815186;92470000
403;1660;1319000
404;7050143;7911553000
405;7482711;7543183000
406;38099599;4942523000
407;76946;93239000
408;41106;50185000
409;332973;290992000
410;14816616;11368663000
411;12152;21410000
412;8713;21058000
413;6046;17374000
414;1050754;455980000
415;878810;1081462000
416;19;2859000
417;2557738;2471807000
418;1216838380;601000184000
419;3285215;2467716000
420;0;1783606000
421;1594397;2746838000
422;4387507;3195503000
423;359667;163676000
424;1016291;408254000
425;3284;9075000
426;74965074;8133264000
427;410745;428079000
428;725974;366686000
429;185197;172287000
430;387346;270780000
431;166413060;32502901000
432;3705926;3296968000
433;1398270792;601000191000
434;2965479;2154022000
435;19381788;5937586000
436;5185;1436000
437;1096746;879600000
438;1613715;1571485000
439;2147483000;483434565000
440;66659278;10897781000
441;3555064;2848444000
442;49516209;17883366000
443;44986913;5111891000
444;3608502;3364084000
445;5058550;2630725000
446;796994;183148000
447;0;27289000
448;958053106;531676885000
449;166092;111603000
450;166697157;56122680000
451;1057670;953335000
452;344;1510000
453;499351;507980000
454;223798;87698000
455;781;941000
456;38632553;17613861000
457;1637512;1775821000
458;1195488;934061000
459;10197290;9471648000
460;91;1502000
461;657;956000
462;23;217389000
463;203829;227421000
464;2147483000;311180428000
465;9649;11784000
466;4596658;4766341000
467;2110012;1451336000
468;5384;14937000
469;3423273;2224593000
470;2471;3398000
471;7;233000
472;62;8048000
473;49516226;54789789000
474;55;8201999
475;0;1161000
476;0;1397000
477;0;264000
478;0;284000
479;0;219000
480;275992;293339000
481;2833224;2209822000
482;677986;440150000
483;701;608000
484;473357704;151270047000
485;5683;7332000
486;624905;606533000
487;6932857;7540523000
488;3561417;3490034000
489;19852610;5511898000
490;12694607;4039509000
491;1148317;842723000
492;19022029;14460672000
493;6;297000
494;9620;97778000
495;5212;1310000
496;332973;330500000
497;9620;68367000
498;7217008;6736474000
499;2205131;716740000
500;79997;181192000
501;61806;108201000
502;0;73033000
503;140;250999
504;1063629;976338000
505;10325660;1012014000
506;17;532000
507;12679290;1239788000
508;326956;502422999
509;221;772000
510;9182877;911018000
511;163257;118149000
512;25826;52398000
513;234039;208546000
514;3693290;532089000
515;3581;10048000
516;105656;74753000
517;215600;148644000
518;46630;51744000
519;1842;8123000
520;391403083;181816450000
521;27890;89189000
522;23887;125346000
523;20001889;22016679000
524;0;187000
525;3186;11166000
526;19164962;2525203000
527;0;102000
528;2936517;2925192000
529;20112;32728000
530;366685;180401000
531;20;252000
532;6207;11708000
533;677785017;97597892000
534;2147483000;270100447999
535;1258356578;188001919000
536;107882;99985000
537;2428364;1743370000
538;12314348;1325969000
539;103054;113099000
540;2032438;1552452000
541;370;43527000
542;42878;111720000
543;101772257;16702224999
544;35;323000
545;746;1089000
546;438840;569706000
547;193;291000
548;1232253;1354622000
549;1313129;1650508000
550;2738525;3362649000
551;315;5458000
552;19088327;14818759000
553;4050562;2457992000
554;2;106406000
555;15;226976000
556;62510;236474000
557;108350;95130000
558;2094654;1514940000
559;119019;78232000
560;56081;40475000
561;6641;4583000
562;743163;330006000
563;6668291;698290000
564;1273990;1951082000
565;50;230000
566;490;1911000
567;11264;26743000
568;86;1083000
569;13387738;14602864000
570;2109419;1660692000
571;13539;25784000
572;669238;82594000
573;8422709;6696447000
574;2738525;3302145000
575;11810;26367000
576;166638673;36609492000
577;17442368;19076812000
578;625158;142393000
579;1228733;1306732000
580;128912554;14969728000
581;1892391;1856100000
582;30293668;19336534000
583;78008963;25703038000
584;211962;389455000
585;1191;7252000
586;5305483;5589181000
587;345211;228231000
588;18441082;14415250000
589;222258;448373000
590;168900;214394000
591;4654097;969619000
592;54;50629000
593;44565;44787000
594;0;636623000
595;20800589;2461864000
596;427299;502461999
597;2891704;2352481000
598;14912804;18413356000
599;6932857;7954917000
600;4748;13646000
601;12863771;12360095000
602;62845;81417000
603;38518;23058000
604;3561417;3882482000
605;93;334000
606;2526043;2207301000
607;414635;467868000
608;17607;1998000
